student_id,semester,hostel_resident,internet_access,attendance_percentage,avg_assignment_score,lms_login_frequency,library_visits_per_month,disciplinary_actions,dropout,engagement_index,academic_risk_score,attendance_volatility,resource_utilization_score,composite_dropout_risk
S08845,5,1,1,76.65,95.8388976183665,23,1,1,0,46.2271,9.1611,0.0638,0.5385,0.3402
S08846,5,0,1,85.44,70.25,40,3,0,0,63.674,29.75,0.1858,0.4154,0.3923
S08847,2,1,1,92.38,56.69,28,0,0,0,53.5622,43.31,0.2822,0.5,0.4608
S08848,2,0,1,73.4,38.07,21,0,0,0,41.8176,61.93,0.0187,0.3,0.6264
S08849,3,1,1,55.58,17.71,13,3,2,0,35.7131,92.29,0.2286,0.6154,0.6903
S08850,5,0,1,61.34,42.07,24,2,1,0,42.6194,62.93,0.1486,0.3769,0.6083
S08851,3,0,1,74.14,46.27,19,2,0,0,44.7733,53.73,0.029,0.3769,0.564
S08852,4,0,1,88.84,39.33,22,5,0,0,58.2022,60.67,0.233,0.4923,0.5159
S08853,5,0,1,50.3,29.95,23,3,0,0,39.5333,70.05,0.3019,0.4154,0.638
S08854,2,0,1,72.05,39.54,21,2,0,0,45.1238,60.46,0.0,0.3769,0.5897
S08855,5,0,1,83.36,42.34,25,2,0,0,52.0207,57.66,0.157,0.3769,0.5543
S08856,2,1,1,52.6,23.49,4,4,1,0,31.1052,81.51,0.27,0.6538,0.6537
S08857,2,1,1,55.12,38.81,15,4,0,0,38.6386,61.19,0.235,0.6538,0.5461
S08858,2,0,1,89.05,47.64,23,0,0,0,49.2641,52.36,0.2359,0.3,0.562
S08859,3,0,1,68.68,12.15,15,0,1,0,36.3703,92.85,0.0468,0.3,0.7691
S08860,1,1,0,67.53,48.09,19,7,0,0,51.7447,51.91,0.0627,0.4692,0.5092
S08861,8,0,1,92.52,58.57,34,0,0,0,57.1775,41.43,0.2841,0.3,0.4906
S08862,3,1,1,56.06,12.75,12,0,1,0,29.5426,92.25,0.2219,0.5,0.7406
S08863,7,0,0,53.04,32.9,5,0,0,0,24.1821,67.1,0.2638,0.0,0.7838
S08864,8,0,1,96.44,41.96,24,5,0,0,62.4287,58.04,0.3385,0.4923,0.4906
S08865,7,0,0,75.5,57.56,37,6,0,0,63.6876,42.44,0.0479,0.2308,0.4892
S08866,7,0,1,82.2,34.35,30,1,0,0,52.5997,65.65,0.1409,0.3385,0.5939
S08867,1,1,1,67.33,39.33,13,4,2,0,42.3362,70.67,0.0655,0.6538,0.5711
S08868,3,1,1,70.4,46.63,32,5,0,0,56.7584,53.37,0.0229,0.6923,0.4418
S08869,6,0,1,61.44,23.07,17,2,0,0,38.5069,76.93,0.1473,0.3769,0.6787
S08870,5,1,1,72.05,99.13633467236384,42,4,2,0,61.4276,10.8637,0.0,0.6538,0.265
S08871,1,0,1,84.47,63.82,29,4,0,0,58.6837,36.18,0.1724,0.4538,0.4259
S08872,5,0,1,74.94,63.39,28,0,0,0,46.5862,36.61,0.0401,0.3,0.5084
S08873,7,1,0,87.91,49.73,22,4,0,0,55.9072,50.27,0.2201,0.3538,0.517
S08874,7,1,1,81.94,62.07,38,1,0,0,57.2414,37.93,0.1373,0.5385,0.4168
S08875,4,0,1,56.27,13.39,13,2,1,0,34.066,91.61,0.219,0.3769,0.753
S08876,2,0,0,69.83,57.84,33,3,0,0,53.2775,42.16,0.0308,0.1154,0.5533
S08877,3,0,0,65.27,43.87,15,0,0,0,35.0063,56.13,0.0941,0.0,0.702
S08878,3,0,0,83.3,62.14,24,0,0,0,47.5573,37.86,0.1561,0.0,0.585
S08879,3,1,1,78.92,38.95,25,2,1,0,50.2447,66.05,0.0954,0.5769,0.5441
S08880,3,0,0,73.91,39.38,30,6,0,0,58.8991,60.62,0.0258,0.2308,0.5786
S08881,4,1,1,87.2,59.16,25,3,0,0,55.4797,40.84,0.2103,0.6154,0.4153
S08882,1,0,1,72.05,34.08,26,6,0,0,55.7822,65.92,0.0,0.5308,0.5357
S08883,3,0,1,62.95,40.42,30,2,0,0,46.8228,59.58,0.1263,0.3769,0.5802
S08884,3,0,1,64.23,43.96,20,1,1,0,39.4795,61.04,0.1085,0.3385,0.6214
S08885,2,0,0,75.78,41.095,16,2,0,0,43.6497,58.905,0.0518,0.0769,0.6636
S08886,8,1,1,80.29,49.18,33,4,0,0,59.3846,50.82,0.1144,0.6538,0.432
S08887,6,1,1,71.98,41.55,6,1,0,1,34.2744,58.45,0.001,0.5385,0.5792
S08888,8,1,1,52.28,36.28,21,2,1,0,37.2158,68.72,0.2744,0.5769,0.6004
S08889,5,1,1,78.1,95.52280389568683,18,4,0,0,49.6103,4.4772,0.084,0.6538,0.2808
S08890,1,0,1,73.92,31.81,33,1,0,0,51.0673,68.19,0.026,0.3385,0.6094
S08891,8,1,1,49.97,17.42,3,2,1,1,25.6138,87.58,0.3065,0.5769,0.7164
S08892,4,1,1,67.57,37.96,16,0,1,0,36.5195,67.04,0.0622,0.5,0.6153
S08893,6,1,1,77.61,30.49,28,0,0,0,47.6542,69.51,0.0772,0.5,0.5863
S08894,4,0,1,96.8,41.095,36,3,0,0,65.8452,58.905,0.3435,0.4154,0.5013
S08895,4,0,1,55.66,14.04,12,5,2,0,38.998,95.96,0.2275,0.4923,0.7243
S08896,4,1,1,72.05,44.89,24,5,0,0,52.6727,55.11,0.0,0.6923,0.463
S08897,3,0,0,55.85,33.55,24,2,0,0,40.4234,66.45,0.2248,0.0769,0.7051
S08898,5,0,0,52.94,19.94,24,6,0,0,46.9517,80.06,0.2652,0.2308,0.6982
S08899,6,0,1,53.83,18.11,13,0,0,1,29.2439,81.89,0.2529,0.3,0.7502
S08900,1,1,1,81.08,54.74,21,4,0,0,52.5819,45.26,0.1253,0.6538,0.4336
S08901,2,0,1,72.05,41.35,12,4,0,0,43.631,58.65,0.0,0.4538,0.5684
S08902,7,1,1,67.28,43.88,23,6,0,0,52.0945,56.12,0.0662,0.7308,0.4594
S08903,5,1,1,78.87,33.85,31,5,0,0,59.5532,66.15,0.0947,0.6923,0.4831
S08904,8,0,0,72.61,45.76,24,2,0,1,47.1274,54.24,0.0078,0.0769,0.6328
S08905,5,0,0,73.66,33.05,16,3,1,0,44.7248,71.95,0.0223,0.1154,0.7024
S08906,6,1,1,67.45,29.66,35,3,0,0,53.5119,70.34,0.0638,0.6154,0.5402
S08907,8,0,1,56.59,9.93,0,0,0,0,22.636,90.07,0.2146,0.3,0.8061
S08908,6,0,0,97.37,96.08532618195449,39,5,0,0,71.699,3.9147,0.3514,0.1923,0.3166
S08909,3,0,1,93.01,35.9,32,3,0,0,61.9563,64.1,0.2909,0.4154,0.5357
S08910,5,0,0,95.85,81.66,35,3,0,0,64.8719,18.34,0.3303,0.1154,0.4175
S08911,2,1,0,63.91,12.87,13,8,0,0,48.6605,87.13,0.113,0.5077,0.6513
S08912,3,0,0,61.77,44.25,18,2,0,1,39.2321,55.75,0.1427,0.0769,0.6665
S08913,6,1,1,65.78,40.61,23,2,0,0,43.8022,59.39,0.087,0.5769,0.54
S08914,2,0,1,88.11,56.79,28,1,0,0,53.7772,43.21,0.2229,0.3385,0.5
S08915,6,1,1,72.0,39.3,8,0,0,0,33.5458,60.7,0.0007,0.5,0.6004
S08916,5,1,0,63.85,52.36,33,4,1,0,52.8086,52.64,0.1138,0.3538,0.5373
S08917,3,0,1,77.46,45.21,30,0,0,0,48.7806,54.79,0.0751,0.3,0.5734
S08918,1,1,1,60.95,37.37,19,8,0,0,51.0358,62.63,0.1541,0.8077,0.47
S08919,6,0,1,51.67,31.95,16,3,0,0,35.9288,68.05,0.2829,0.4154,0.6426
S08920,7,1,1,73.94,53.63,37,4,0,0,59.2175,46.37,0.0262,0.6538,0.4148
S08921,6,1,1,64.26,98.03337638538548,14,6,1,0,45.5475,6.9666,0.1081,0.7308,0.2858
S08922,4,0,0,71.79,47.08,15,3,1,0,43.3835,57.92,0.0036,0.1154,0.651
S08923,6,0,1,31.73,7.78,15,2,1,1,25.4365,97.22,0.5596,0.3769,0.8056
S08924,4,1,1,58.62,40.59,21,0,1,0,35.9056,64.41,0.1864,0.5,0.607
S08925,3,1,1,71.32,41.095,14,1,0,0,38.7562,58.905,0.0101,0.5385,0.5653
S08926,3,0,1,49.25,31.82,23,6,0,0,44.8825,68.18,0.3164,0.5308,0.5829
S08927,2,0,1,49.76,50.94,17,0,0,0,29.9887,49.06,0.3094,0.3,0.6163
S08928,8,0,0,72.58,49.59,15,2,0,0,41.7765,50.41,0.0074,0.0769,0.6362
S08929,6,1,0,82.52,31.4,30,5,0,0,60.42,68.6,0.1453,0.3923,0.5649
S08930,2,1,1,58.62,29.29,20,1,1,0,37.2355,75.71,0.1864,0.5385,0.6379
S08931,7,1,0,68.07,30.0,20,4,0,0,46.7847,70.0,0.0552,0.3538,0.6278
S08932,2,1,1,68.41,45.94,24,5,0,0,51.2167,54.06,0.0505,0.6923,0.4639
S08933,5,1,1,48.57,40.91,19,3,2,0,36.4684,69.09,0.3259,0.6154,0.5949
S08934,2,0,1,89.76,43.84,36,0,0,0,57.2599,56.16,0.2458,0.3,0.5492
S08935,3,1,1,69.26,36.38,22,8,0,0,56.1395,63.62,0.0387,0.8077,0.4561
S08936,6,0,1,69.42,38.53,19,2,1,0,42.8853,66.47,0.0365,0.3769,0.6216
S08937,8,1,1,77.59,37.99,26,6,1,0,57.9982,67.01,0.0769,0.7308,0.4823
S08938,8,0,1,48.6,32.63,24,0,2,1,33.6773,77.37,0.3255,0.3,0.7166
S08939,8,1,1,85.8,58.17,32,4,0,0,60.9954,41.83,0.1908,0.6538,0.3904
S08940,2,1,1,87.76,96.58873911892458,25,2,0,0,53.7807,3.4113,0.218,0.5769,0.2812
S08941,1,1,1,74.11,36.39,24,1,0,0,45.8044,63.61,0.0286,0.5385,0.5595
S08942,8,0,0,78.93,66.11,38,1,0,0,56.0374,33.89,0.0955,0.0385,0.5298
S08943,8,1,1,67.11,18.25,27,7,1,0,56.3225,86.75,0.0686,0.7692,0.5576
S08944,3,0,1,84.95,26.52,28,2,0,0,54.4363,73.48,0.179,0.3769,0.6092
S08945,1,0,1,59.66,32.72,27,1,0,0,41.804,67.28,0.172,0.3385,0.6382
S08946,6,1,1,71.51,40.9,18,4,0,0,46.9743,59.1,0.0075,0.6538,0.5085
S08947,1,1,1,72.41,30.86,25,6,0,0,55.333,69.14,0.005,0.7308,0.5002
S08948,1,0,1,71.42,71.29,37,6,0,0,62.0556,28.71,0.0087,0.5308,0.3649
S08949,8,1,1,72.05,53.28,33,0,1,0,48.3963,51.72,0.0,0.5,0.5125
S08950,4,0,1,100.0,60.87,45,3,0,0,72.4641,39.13,0.3879,0.4154,0.399
S08951,1,1,1,72.05,48.67,21,5,1,0,50.893,56.33,0.0,0.6923,0.4741
S08952,6,1,1,79.06,26.66,21,6,1,0,55.6201,78.34,0.0973,0.7308,0.536
S08953,3,1,1,59.96,51.84,27,1,0,0,41.924,48.16,0.1678,0.5385,0.5113
S08954,5,1,0,87.48,29.53,13,4,0,0,50.3962,70.47,0.2142,0.3538,0.617
S08955,8,1,1,64.24,23.43,21,4,0,0,45.8459,76.57,0.1084,0.6538,0.5824
S08956,2,1,1,100.0,61.75,41,0,0,0,64.322,38.25,0.3879,0.5,0.4029
S08957,6,0,1,46.94,22.32,18,4,1,0,37.1463,82.68,0.3485,0.4538,0.6873
S08958,7,0,1,100.0,55.65,16,0,0,0,49.4915,44.35,0.3879,0.3,0.5292
S08959,4,1,1,86.87,39.23,17,8,0,0,60.2174,60.77,0.2057,0.8077,0.4304
S08960,8,0,1,55.17,38.46,15,4,0,0,38.6586,61.54,0.2343,0.4538,0.5974
S08961,4,1,1,100.0,64.34,36,4,0,0,69.0482,35.66,0.3879,0.6538,0.3375
S08962,4,0,1,58.07,37.87,22,0,1,0,36.2788,67.13,0.194,0.3,0.6665
S08963,8,1,1,67.29,95.8380852038228,21,1,0,0,41.2967,4.1619,0.0661,0.5385,0.3375
S08964,6,0,0,52.55,41.095,21,1,1,1,35.4007,63.905,0.2706,0.0385,0.7221
S08965,7,1,1,69.8,41.095,25,4,0,0,50.4428,58.905,0.0312,0.6538,0.4956
S08966,7,1,1,71.21,39.42,21,2,0,0,44.7878,60.58,0.0117,0.5769,0.5413
S08967,6,0,1,84.45,41.095,31,1,0,0,54.0929,58.905,0.1721,0.3385,0.5617
S08968,2,1,1,100.0,55.14,27,2,0,0,59.8631,44.86,0.3879,0.5769,0.4257
S08969,4,0,1,64.31,31.88,25,0,1,0,40.5545,73.12,0.1074,0.3,0.6755
S08970,7,1,1,30.71,20.25,1,6,2,1,24.4157,89.75,0.5738,0.7308,0.6908
S08971,5,1,0,81.73,42.99,30,5,1,0,60.104,62.01,0.1344,0.3923,0.5396
S08972,3,0,1,63.75,51.57,23,2,0,0,42.9902,48.43,0.1152,0.3769,0.549
S08973,3,0,1,99.28,60.03,30,0,0,0,57.5086,39.97,0.3779,0.3,0.4836
S08974,7,0,1,71.48,56.0,27,1,0,0,46.532,44.0,0.0079,0.3385,0.5285
S08975,2,0,0,60.61,39.58,31,6,0,0,54.1723,60.42,0.1588,0.2308,0.5944
S08976,1,1,1,56.81,33.76,9,5,0,1,37.6784,66.24,0.2115,0.6923,0.56
S08977,7,0,0,81.34,48.67,33,3,0,0,57.8815,51.33,0.1289,0.1154,0.5739
S08978,3,1,1,72.05,36.23,30,6,0,0,58.1551,63.77,0.0,0.7308,0.4688
S08979,7,1,1,94.02,59.16,29,5,1,0,64.4268,45.84,0.3049,0.6923,0.3848
S08980,5,1,0,68.84,35.79,28,5,0,0,53.7616,64.21,0.0446,0.3923,0.5706
S08981,8,1,1,93.22,41.095,28,5,0,0,63.5136,58.905,0.2938,0.6923,0.4402
S08982,5,0,1,51.3,41.095,25,3,0,0,41.1197,58.905,0.288,0.4154,0.5879
S08983,7,1,1,45.92,31.78,0,2,1,0,22.2142,73.22,0.3627,0.5769,0.6709
S08984,7,1,0,84.44,49.07,38,1,0,0,58.2414,50.93,0.172,0.2385,0.5403
S08985,2,1,0,65.03,27.43,11,2,0,0,36.3836,72.57,0.0974,0.2769,0.6937
S08986,8,0,1,68.05,32.57,22,3,2,0,46.0401,77.43,0.0555,0.4154,0.6447
S08987,6,0,0,56.82,23.82,10,4,0,0,36.3525,76.18,0.2114,0.1538,0.739
S08988,1,1,1,55.72,29.77,29,4,0,0,47.1837,70.23,0.2266,0.6538,0.5523
S08989,1,1,1,72.05,97.8858399489894,24,5,0,0,52.6727,2.1142,0.0,0.6923,0.251
S08990,3,0,1,71.72,43.79,18,2,2,0,43.2121,66.21,0.0046,0.3769,0.6194
S08991,1,1,1,56.1,29.14,26,3,1,0,43.633,75.86,0.2214,0.6154,0.5969
S08992,3,0,1,83.86,59.94,33,1,0,0,55.0433,40.06,0.1639,0.3385,0.483
S08993,8,1,0,89.62,49.86,26,4,0,0,58.964,50.14,0.2439,0.3538,0.5057
S08994,4,0,1,70.37,14.42,14,0,2,0,36.4531,95.58,0.0233,0.3,0.7797
S08995,1,0,0,87.05,50.4,19,1,0,0,48.0143,49.6,0.2082,0.0385,0.6207
S08996,4,0,1,56.97,36.42,27,0,0,0,38.8049,63.58,0.2093,0.3,0.6435
S08997,2,0,1,80.66,47.62,29,4,0,0,57.1597,52.38,0.1195,0.4538,0.496
S08998,7,0,0,74.43,49.11,25,3,0,0,50.3717,50.89,0.033,0.1154,0.5984
S08999,1,0,1,60.13,26.82,22,2,0,0,40.949,73.18,0.1654,0.3769,0.6552
S09000,7,0,1,100.0,61.24,17,0,0,0,50.0847,38.76,0.3879,0.3,0.5047
S09001,4,1,1,72.05,36.92,21,4,0,0,48.9699,63.08,0.0,0.6538,0.5175
S09002,1,1,1,63.14,50.37,17,5,1,0,44.9561,54.63,0.1237,0.6923,0.4881
S09003,6,1,1,72.29,32.0,30,5,1,0,56.328,73.0,0.0033,0.6923,0.5218
S09004,4,0,1,58.95,16.24,6,1,0,0,29.0624,83.76,0.1818,0.3385,0.7487
S09005,7,0,1,54.65,36.24,25,0,0,0,36.6905,63.76,0.2415,0.3,0.6516
S09006,5,1,1,65.26,46.8,34,7,1,0,59.735,58.2,0.0942,0.7692,0.4314
S09007,7,1,1,66.27,29.22,7,6,0,0,42.199,70.78,0.0802,0.7308,0.5527
S09008,4,1,0,59.94,34.48,18,3,1,0,40.4232,70.52,0.1681,0.3154,0.6617
S09009,1,1,1,90.77,62.11,33,6,0,0,67.4227,37.89,0.2598,0.7308,0.3329
S09010,2,1,0,60.51,33.92,25,3,0,0,44.8037,66.08,0.1602,0.3154,0.6287
S09011,4,1,0,58.02,12.44,0,6,1,0,34.7465,92.56,0.1947,0.4308,0.7409
S09012,4,0,1,54.21,45.07,19,0,0,0,32.9552,54.93,0.2476,0.3,0.6294
S09013,7,1,0,52.77,39.72,14,4,0,0,37.1054,60.28,0.2676,0.3538,0.6228
S09014,4,1,1,87.41,58.13,26,3,0,0,56.157,41.87,0.2132,0.6154,0.4171
S09015,7,1,1,75.87,38.13,40,6,0,0,65.6153,61.87,0.053,0.7308,0.4351
S09016,2,0,0,82.35,99.97176472008496,24,2,1,0,51.0234,5.0282,0.143,0.0769,0.4223
S09017,4,0,0,87.28,56.08,32,3,0,0,59.6643,43.92,0.2114,0.1154,0.538
S09018,7,0,1,67.0,54.71,20,3,0,0,44.4336,45.29,0.0701,0.4154,0.5218
S09019,1,0,1,94.08,97.76482597108756,32,0,0,0,56.6151,2.2352,0.3058,0.3,0.3358
S09020,3,1,1,62.6,34.89,23,4,0,0,46.3764,65.11,0.1312,0.6538,0.5347
S09021,7,1,0,55.56,25.98,24,4,0,0,44.1536,74.02,0.2289,0.3538,0.6531
S09022,5,0,1,77.6,29.35,18,2,0,0,45.5641,70.65,0.077,0.3769,0.6289
S09023,7,1,1,74.17,38.75,24,0,1,0,43.9053,66.25,0.0294,0.5,0.5863
S09024,5,0,1,74.14,69.72,25,0,0,0,44.4865,30.28,0.029,0.3,0.4904
S09025,7,1,1,87.23,32.04,15,4,0,0,51.4826,67.96,0.2107,0.6538,0.5282
S09026,8,0,1,73.59,97.64189843718675,15,2,2,0,42.1805,12.3581,0.0214,0.3769,0.4076
S09027,8,0,1,76.7,38.25,22,2,0,0,47.577,61.75,0.0645,0.3769,0.5863
S09028,1,1,1,92.39,52.76,26,9,0,0,69.6874,47.24,0.2823,0.8462,0.3335
S09029,5,1,1,76.0,34.6,22,1,0,0,45.3739,65.4,0.0548,0.5385,0.5682
S09030,1,1,1,79.41,99.54719675263472,33,5,0,0,60.9557,0.4528,0.1022,0.6923,0.2154
S09031,2,0,1,50.73,19.42,18,0,1,0,30.97,85.58,0.2959,0.3,0.7589
S09032,3,1,1,100.0,50.34,45,5,0,0,76.3103,49.66,0.3879,0.6923,0.3585
S09033,6,0,1,48.14,20.58,20,0,1,0,31.1204,84.42,0.3319,0.3,0.7538
S09034,4,0,1,63.91,36.06,21,0,0,0,38.0216,63.94,0.113,0.3,0.6477
S09035,7,1,1,63.46,43.21,8,4,1,0,37.8221,61.79,0.1192,0.6538,0.5513
S09036,3,1,1,100.0,41.095,38,1,0,0,64.4654,58.905,0.3879,0.5385,0.4754
S09037,5,1,1,62.99,32.19,30,5,1,0,52.608,72.81,0.1257,0.6923,0.534
S09038,7,0,0,78.63,46.24,20,2,1,0,47.1626,58.76,0.0913,0.0769,0.6507
S09039,8,1,0,63.56,37.89,5,3,0,0,34.1593,62.11,0.1178,0.3154,0.65
S09040,2,0,1,56.4,14.56,8,2,1,0,31.1519,90.44,0.2172,0.3769,0.7585
S09041,6,1,1,80.56,43.89,22,4,1,0,52.9672,61.11,0.1181,0.6538,0.4956
S09042,1,1,1,61.22,26.62,19,4,1,0,43.4515,78.38,0.1503,0.6538,0.598
S09043,5,1,1,75.11,44.5,22,2,0,0,46.941,55.5,0.0425,0.5769,0.5135
S09044,4,1,1,81.4,43.39,26,3,0,0,53.753,56.61,0.1298,0.6154,0.4845
S09045,8,1,0,100.0,55.8,29,4,0,0,64.8957,44.2,0.3879,0.3538,0.4612
S09046,7,0,1,53.07,34.07,33,3,2,0,46.5735,75.93,0.2634,0.4154,0.6369
S09047,8,1,0,69.71,42.87,19,4,0,1,46.8475,57.13,0.0325,0.3538,0.5761
S09048,7,1,1,70.33,34.89,20,1,0,1,41.9195,65.11,0.0239,0.5385,0.5791
S09049,4,0,1,72.01,25.81,26,5,1,0,53.8431,79.19,0.0006,0.4923,0.6052
S09050,6,0,1,100.0,60.4,22,3,0,0,58.8201,39.6,0.3879,0.4154,0.4487
S09051,1,0,1,69.4,33.01,28,2,0,0,48.2163,66.99,0.0368,0.3769,0.605
S09052,5,1,0,34.19,14.96,12,3,2,1,26.5639,95.04,0.5255,0.3154,0.8083
S09053,1,1,1,69.02,47.71,25,2,1,0,46.2847,57.29,0.0421,0.5769,0.5229
S09054,6,1,1,70.22,40.33,17,1,1,0,40.0958,64.67,0.0254,0.5385,0.5837
S09055,8,0,0,68.38,25.8,8,4,0,0,39.7901,74.2,0.0509,0.1538,0.7191
S09056,6,0,1,61.22,41.98,12,4,0,0,39.299,58.02,0.1503,0.4538,0.5811
S09057,7,0,1,52.18,36.16,9,7,0,0,39.6725,63.84,0.2758,0.5692,0.5742
S09058,2,0,1,100.0,44.2,35,2,0,0,64.6089,55.8,0.3879,0.3769,0.5028
S09059,8,0,1,76.77,10.66,22,2,2,1,47.605,99.34,0.0655,0.3769,0.7365
S09060,5,0,0,69.12,96.68726140660196,10,3,0,0,39.3494,3.3127,0.0407,0.1154,0.4467
S09061,6,0,1,100.0,49.54,23,0,0,0,53.6441,50.46,0.3879,0.3,0.5391
S09062,7,0,1,58.97,42.52,21,4,0,0,43.7379,57.48,0.1815,0.4538,0.5634
S09063,6,1,1,81.04,61.97,31,2,1,0,54.652,43.03,0.1248,0.5769,0.4366
S09064,3,0,1,53.26,42.84,12,2,2,1,32.2688,67.16,0.2608,0.3769,0.6615
S09065,5,0,1,83.26,64.9,23,1,0,0,48.8711,35.1,0.1556,0.3385,0.4847
S09066,6,1,1,54.98,21.67,21,2,1,0,38.2958,83.33,0.2369,0.5769,0.6551
S09067,7,1,1,79.06,59.24,26,5,1,1,56.6631,45.76,0.0973,0.6923,0.4116
S09068,4,1,1,100.0,44.32,42,1,0,0,66.8383,55.68,0.3879,0.5385,0.4542
S09069,5,1,1,73.4,99.05375210759544,22,4,0,0,50.1032,0.9462,0.0187,0.6538,0.265
S09070,5,1,1,39.11,4.75,4,2,0,1,21.863,95.25,0.4572,0.5769,0.7603
S09071,1,1,1,72.54,45.35,31,2,1,0,51.252,59.65,0.0068,0.5769,0.515
S09072,1,1,1,79.21,47.2,23,3,0,0,51.0973,52.8,0.0994,0.6154,0.4785
S09073,1,0,1,85.51,40.49,21,4,0,0,54.3539,59.51,0.1868,0.4538,0.5344
S09074,6,1,1,94.1,55.62,38,5,0,0,69.7978,44.38,0.306,0.6923,0.3602
S09075,4,0,1,94.87,60.54,42,0,0,0,62.8633,39.46,0.3167,0.3,0.4628
S09076,7,0,1,70.04,39.23,23,1,1,0,43.5831,65.77,0.0279,0.3385,0.6259
S09077,6,0,1,3.532500000000013,99.54401735538558,11,2,1,1,11.7846,5.456,0.951,0.3769,0.4864
S09078,2,0,1,55.22,37.85,29,3,0,0,45.0606,62.15,0.2336,0.4154,0.587
S09079,1,0,1,63.9,51.84,22,6,1,0,50.1493,53.16,0.1131,0.5308,0.5044
S09080,3,1,1,79.15,43.26,27,3,0,0,53.4462,56.74,0.0985,0.6154,0.486
S09081,8,0,1,51.77,13.21,12,3,0,0,33.5959,86.79,0.2815,0.4154,0.7257
S09082,1,0,0,58.1,53.65,22,3,0,0,42.0601,46.35,0.1936,0.1154,0.6093
S09083,2,0,1,80.43,41.42,17,1,2,0,44.1798,68.58,0.1163,0.3385,0.6351
S09084,1,0,1,62.3,26.84,9,2,2,1,34.1051,83.16,0.1353,0.3769,0.719
S09085,4,1,1,77.55,67.01,40,4,0,0,62.4411,32.99,0.0763,0.6538,0.35
S09086,8,0,1,59.79,21.21,11,3,0,0,36.2107,78.79,0.1702,0.4154,0.6846
S09087,6,0,1,76.32,49.56,32,4,0,0,57.2034,50.44,0.0593,0.4538,0.4881
S09088,4,0,1,60.42,21.25,22,4,2,0,44.9112,88.75,0.1614,0.4538,0.6844
S09089,2,0,1,43.47,99.1566655520007,14,1,3,1,27.6162,15.8433,0.3967,0.3385,0.4821
S09090,3,0,1,86.34,41.095,21,4,0,0,54.6859,58.905,0.1983,0.4538,0.5308
S09091,5,0,1,61.56,34.89,24,1,0,0,40.7844,65.11,0.1456,0.3385,0.6331
S09092,3,1,0,68.27,97.69480904624932,32,1,0,0,48.2141,2.3052,0.0525,0.2385,0.3808
S09093,6,1,1,61.63,33.32,21,3,1,0,42.8789,71.68,0.1446,0.6154,0.5828
S09094,8,1,1,80.17,47.02,19,7,0,0,56.8007,52.98,0.1127,0.7692,0.4208
S09095,2,0,1,77.0,44.23,27,0,1,0,46.8169,60.77,0.0687,0.3,0.6042
S09096,3,0,0,80.13,28.86,14,5,0,0,49.9725,71.14,0.1121,0.1923,0.6616
S09097,2,1,0,63.76,40.97,12,0,0,0,32.6226,59.03,0.1151,0.2,0.6719
S09098,6,0,1,71.25,99.02910972884536,20,8,1,0,55.749,5.9709,0.0111,0.6077,0.2768
S09099,4,1,1,78.26,50.52,25,0,1,0,46.1345,54.48,0.0862,0.5,0.5314
S09100,3,0,0,95.18,42.34,21,4,0,0,58.2219,57.66,0.321,0.1538,0.5884
S09101,2,0,1,76.6,27.61,26,1,0,0,47.9868,72.39,0.0632,0.3385,0.637
S09102,1,0,1,56.95,33.62,21,2,4,0,39.0838,86.38,0.2096,0.3769,0.7145
S09103,4,1,1,76.02,50.75,22,1,0,0,45.3819,49.25,0.0551,0.5385,0.5035
S09104,6,1,1,69.53,25.35,4,6,0,0,41.7233,74.65,0.035,0.7308,0.5699
S09105,2,1,1,42.02,16.15,12,0,0,0,23.9266,83.85,0.4168,0.5,0.7267
S09106,1,0,1,44.32,34.49,27,2,2,0,37.5911,75.51,0.3849,0.3769,0.6762
S09107,4,1,1,71.0,41.095,26,1,1,0,45.7468,63.905,0.0146,0.5385,0.5609
S09108,6,0,1,72.27,21.15,23,5,0,0,52.1675,78.85,0.0031,0.4923,0.6097
S09109,3,0,1,67.58,43.38,18,4,0,0,45.4023,56.62,0.062,0.4538,0.5541
S09110,3,1,1,85.26,51.54,32,0,1,0,53.0871,53.46,0.1833,0.5,0.503
S09111,2,1,1,57.97,36.84,19,3,0,0,40.2284,63.16,0.1954,0.6154,0.558
S09112,6,0,1,51.21,32.18,21,1,2,0,34.8647,77.82,0.2892,0.3385,0.7046
S09113,7,0,0,59.61,13.8,9,2,2,1,33.0291,96.2,0.1727,0.0769,0.85
S09114,7,0,1,62.85,27.84,20,4,0,0,44.6967,72.16,0.1277,0.4538,0.6188
S09115,5,0,1,71.13,34.03,18,4,1,0,46.8223,70.97,0.0128,0.4538,0.6066
S09116,6,0,0,60.04,39.51,21,4,0,0,44.1659,60.49,0.1667,0.1538,0.6489
S09117,4,1,1,39.87,99.49044239768048,0,3,1,1,21.7172,5.5096,0.4466,0.6154,0.3922
S09118,1,0,1,33.46,20.49,5,0,1,0,16.3501,84.51,0.5356,0.3,0.8058
S09119,3,1,1,73.85,34.91,27,1,0,0,47.48,65.09,0.025,0.5385,0.5596
S09120,6,0,0,55.06,47.86,22,5,0,0,44.6902,52.14,0.2358,0.1923,0.6041
S09121,6,0,1,41.92,23.56,11,4,0,1,30.9857,76.44,0.4182,0.4538,0.6839
S09122,8,0,1,81.37,40.91,9,1,0,0,39.8101,59.09,0.1294,0.3385,0.6124
S09123,8,0,1,95.18,60.97,36,0,0,0,59.4279,39.03,0.321,0.3,0.4731
